manufacturer,model,version,power(kW),fuel_date,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
Volkswagen,Golf,e-Golf,85,19.06.2017,2,0.3,Electricity,Summer tires,1,0,0,Moderate,12.7,0,0,16,-4.1
Volkswagen,Golf,e-Golf,85,18.06.2017,636,84.6,Electricity,Summer tires,0,1,0,Moderate,13.3,0,0,73,-3.5
Volkswagen,Golf,e-Golf,85,09.06.2017,20,3.3,Electricity,Summer tires,1,1,1,Moderate,16.5,0,0,54,-0.3
Volkswagen,Golf,e-Golf,85,09.06.2017,33,3.1,Electricity,Summer tires,1,0,1,Moderate,9.5,0,0,35,-7.3
Volkswagen,Golf,e-Golf,85,08.06.2017,33,2.5,Electricity,Summer tires,1,0,1,Moderate,7.6,0,0,40,-9.2
Volkswagen,Golf,e-Golf,85,08.06.2017,20,3.6,Electricity,Summer tires,1,1,1,Moderate,17.9,0,0,45,1.1
Volkswagen,Golf,e-Golf,85,07.06.2017,19,1.4,Electricity,Summer tires,1,1,1,Moderate,7.6,0,0,49,-9.2
Volkswagen,Golf,e-Golf,85,07.06.2017,19,3.4,Electricity,Summer tires,1,1,1,Moderate,17.9,0,0,46,1.1
Volkswagen,Golf,e-Golf,85,06.06.2017,2,0.3,Electricity,Summer tires,1,0,0,Moderate,14.6,0,0,22,-2.2
Volkswagen,Golf,e-Golf,85,06.06.2017,21,1.5,Electricity,Summer tires,1,0,1,Moderate,7.3,0,0,51,-9.5
Volkswagen,Golf,e-Golf,85,06.06.2017,19,3.4,Electricity,Summer tires,1,1,1,Moderate,18.1,0,0,52,1.3
Volkswagen,Golf,e-Golf,85,05.06.2017,27,3,Electricity,Summer tires,1,0,1,Moderate,11.2,0,0,41,-5.6
Volkswagen,Golf,e-Golf,85,05.06.2017,6,0.7,Electricity,Summer tires,1,0,0,Moderate,11.2,0,0,24,-5.6
Volkswagen,Golf,e-Golf,85,04.06.2017,4,0.2,Electricity,Summer tires,1,0,0,Moderate,4.5,0,0,25,-12.3
Volkswagen,Golf,e-Golf,85,04.06.2017,5,1,Electricity,Summer tires,1,0,0,Moderate,19.1,0,0,24,2.3
Volkswagen,Golf,e-Golf,85,04.06.2017,10,1.1,Electricity,Summer tires,1,0,0,Moderate,11,0,0,29,-5.8
Volkswagen,Golf,e-Golf,85,04.06.2017,10,1.2,Electricity,Summer tires,1,0,0,Moderate,11.6,0,0,31,-5.2
Volkswagen,Golf,e-Golf,85,02.06.2017,19,1.3,Electricity,Summer tires,1,1,1,Moderate,6.6,0,0,50,-10.2
Volkswagen,Golf,e-Golf,85,02.06.2017,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.9,0,0,46,0.1
Volkswagen,Golf,e-Golf,85,02.06.2017,4,0.2,Electricity,Summer tires,1,0,0,Moderate,4.5,0,0,26,-12.3
Volkswagen,Golf,e-Golf,85,01.06.2017,25,2.3,Electricity,Summer tires,1,0,1,Moderate,9.3,0,0,33,-7.5
Volkswagen,Golf,e-Golf,85,01.06.2017,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.9,0,0,49,0.1
Volkswagen,Golf,e-Golf,85,31.05.2017,46,4.4,Electricity,Summer tires,1,0,1,Moderate,9.6,0,0,44,-7.2
Volkswagen,Golf,e-Golf,85,31.05.2017,33,4.2,Electricity,Summer tires,1,0,1,Moderate,12.7,0,0,48,-4.1
Volkswagen,Golf,e-Golf,85,31.05.2017,19,3.2,Electricity,Summer tires,1,1,1,Moderate,17.1,0,0,48,0.3
Volkswagen,Golf,e-Golf,85,31.05.2017,15,1.7,Electricity,Summer tires,1,0,0,Moderate,11.4,0,0,41,-5.4
Volkswagen,Golf,e-Golf,85,30.05.2017,21,1.5,Electricity,Summer tires,1,0,1,Moderate,7.3,0,0,46,-9.5
Volkswagen,Golf,e-Golf,85,30.05.2017,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.7,0,0,46,-0.1
Volkswagen,Golf,e-Golf,85,29.05.2017,19,1.1,Electricity,Summer tires,1,1,1,Moderate,5.6,0,0,47,-11.2
Volkswagen,Golf,e-Golf,85,28.05.2017,189,21.16,Electricity,Summer tires,0,1,1,Moderate,11.2,0,0,67,-5.6
Volkswagen,Golf,e-Golf,85,27.05.2017,52,7.6,Electricity,Summer tires,1,0,1,Normal,14.6,1,0,43,-2.2
Volkswagen,Golf,e-Golf,85,26.05.2017,19,1.3,Electricity,Summer tires,1,1,1,Moderate,7.1,0,0,51,-9.7
Volkswagen,Golf,e-Golf,85,26.05.2017,20,3.3,Electricity,Summer tires,1,0,1,Moderate,16.7,0,0,52,-0.1
Volkswagen,Golf,e-Golf,85,25.05.2017,42,4.3,Electricity,Summer tires,1,0,1,Moderate,10.3,0,0,30,-6.5
Volkswagen,Golf,e-Golf,85,24.05.2017,19,1.6,Electricity,Summer tires,1,1,1,Moderate,8.2,0,0,50,-8.6
Volkswagen,Golf,e-Golf,85,24.05.2017,22,3.6,Electricity,Summer tires,1,0,1,Moderate,16.5,0,0,45,-0.3
Volkswagen,Golf,e-Golf,85,23.05.2017,15,1.7,Electricity,Summer tires,1,0,0,Moderate,11.2,0,0,38,-5.6
Volkswagen,Golf,e-Golf,85,23.05.2017,21,1.7,Electricity,Summer tires,1,0,1,Moderate,8.3,0,0,41,-8.5
Volkswagen,Golf,e-Golf,85,23.05.2017,19,3.1,Electricity,Summer tires,1,1,1,Moderate,16.1,0,0,46,-0.7
Volkswagen,Golf,e-Golf,85,22.05.2017,19,1.3,Electricity,Summer tires,1,1,1,Moderate,6.8,0,0,50,-10
Volkswagen,Golf,e-Golf,85,22.05.2017,19,3.3,Electricity,Summer tires,1,1,1,Moderate,17.2,0,0,44,0.4
Volkswagen,Golf,e-Golf,85,21.05.2017,7,0.8,Electricity,Summer tires,1,0,0,Moderate,11.8,0,0,21,-5
Volkswagen,Golf,e-Golf,85,21.05.2017,4,0.4,Electricity,Summer tires,1,0,0,Moderate,10.8,0,0,25,-6
Volkswagen,Golf,e-Golf,85,20.05.2017,142,18.5,Electricity,Summer tires,0,1,0,Moderate,13,0,0,72,-3.8
Volkswagen,Golf,e-Golf,85,20.05.2017,44,6.4,Electricity,Summer tires,1,0,1,Moderate,14.6,0,0,61,-2.2
Volkswagen,Golf,e-Golf,85,19.05.2017,35,3.7,Electricity,Summer tires,1,0,1,Moderate,10.7,0,0,42,-6.1
Volkswagen,Golf,e-Golf,85,19.05.2017,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.9,0,0,47,0.1
Volkswagen,Golf,e-Golf,85,18.05.2017,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.9,0,0,47,0.1
Volkswagen,Golf,e-Golf,85,18.05.2017,19,1.5,Electricity,Summer tires,1,1,1,Moderate,7.8,0,0,40,-9
Volkswagen,Golf,e-Golf,85,17.05.2017,19,1.3,Electricity,Summer tires,1,1,1,Moderate,6.8,0,0,52,-10
Volkswagen,Golf,e-Golf,85,17.05.2017,19,3.2,Electricity,Summer tires,1,1,1,Moderate,16.7,0,0,48,-0.1
Volkswagen,Golf,e-Golf,85,16.05.2017,2,0.3,Electricity,Summer tires,1,0,0,Moderate,13,0,0,25,-3.8
Volkswagen,Golf,e-Golf,85,16.05.2017,22,1.6,Electricity,Summer tires,1,0,1,Moderate,7.1,0,0,42,-9.7
Volkswagen,Golf,e-Golf,85,16.05.2017,20,3.6,Electricity,Summer tires,1,0,1,Moderate,17.8,0,0,43,1
Volkswagen,Golf,e-Golf,85,15.05.2017,20,1.5,Electricity,Summer tires,1,0,1,Moderate,7.5,0,0,43,-9.3
Volkswagen,Golf,e-Golf,85,15.05.2017,20,3.6,Electricity,Summer tires,1,0,1,Moderate,18,0,0,48,1.2
Volkswagen,Golf,e-Golf,85,14.05.2017,387,48.8,Electricity,Winter tires,0,1,0,Moderate,12.6,0,0,61,-4.2
Volkswagen,Golf,e-Golf,85,12.05.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.5,0,0,51,0.7
Volkswagen,Golf,e-Golf,85,11.05.2017,20,3.4,Electricity,Winter tires,1,1,1,Moderate,16.9,0,0,46,0.1
Volkswagen,Golf,e-Golf,85,11.05.2017,36,2.9,Electricity,Winter tires,1,0,1,Moderate,8,0,0,45,-8.8
Volkswagen,Golf,e-Golf,85,10.05.2017,20,1.5,Electricity,Winter tires,1,1,1,Moderate,7.3,0,0,50,-9.5
Volkswagen,Golf,e-Golf,85,10.05.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.6,0,0,50,0.8
Volkswagen,Golf,e-Golf,85,09.05.2017,2,0.3,Electricity,Winter tires,1,0,0,Moderate,15.2,0,0,28,-1.6
Volkswagen,Golf,e-Golf,85,09.05.2017,21,1.7,Electricity,Winter tires,1,0,1,Moderate,8.2,0,0,49,-8.6
Volkswagen,Golf,e-Golf,85,09.05.2017,20,4,Electricity,Winter tires,1,1,1,Moderate,19.9,0,0,52,3.1
Volkswagen,Golf,e-Golf,85,08.05.2017,37,3.5,Electricity,Winter tires,1,0,1,Moderate,9.5,0,0,38,-7.3
Volkswagen,Golf,e-Golf,85,08.05.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.4,0,0,46,0.6
Volkswagen,Golf,e-Golf,85,07.05.2017,168,21.5,Electricity,Winter tires,0,1,0,Moderate,12.8,0,0,81,-4
Volkswagen,Golf,e-Golf,85,07.05.2017,5,1.1,Electricity,Winter tires,1,0,0,Moderate,22.3,0,0,26,5.5
Volkswagen,Golf,e-Golf,85,06.05.2017,203,31.3,Electricity,Winter tires,0,1,0,Fast,15.4,0,0,70,-1.4
Volkswagen,Golf,e-Golf,85,06.05.2017,4,0.7,Electricity,Winter tires,1,0,0,Moderate,16.7,0,0,15,-0.1
Volkswagen,Golf,e-Golf,85,05.05.2017,20,3.4,Electricity,Winter tires,1,1,1,Moderate,17.2,0,0,48,0.4
Volkswagen,Golf,e-Golf,85,05.05.2017,37,3.7,Electricity,Winter tires,1,0,1,Moderate,9.9,0,0,40,-6.9
Volkswagen,Golf,e-Golf,85,04.05.2017,20,1.8,Electricity,Winter tires,1,1,1,Moderate,8.8,0,0,54,-8
Volkswagen,Golf,e-Golf,85,04.05.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.4,0,0,51,0.6
Volkswagen,Golf,e-Golf,85,03.05.2017,20,1.8,Electricity,Winter tires,1,1,1,Moderate,8.9,0,0,53,-7.9
Volkswagen,Golf,e-Golf,85,03.05.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.7,0,0,49,0.9
Volkswagen,Golf,e-Golf,85,02.05.2017,2,0.3,Electricity,Winter tires,1,0,0,Moderate,15.3,0,0,22,-1.5
Volkswagen,Golf,e-Golf,85,02.05.2017,21,1.9,Electricity,Winter tires,1,0,1,Moderate,9.2,0,0,41,-7.6
Volkswagen,Golf,e-Golf,85,02.05.2017,20,3.6,Electricity,Winter tires,1,1,1,Moderate,18,0,0,42,1.2
Volkswagen,Golf,e-Golf,85,30.04.2017,107,13.7,Electricity,Winter tires,1,0,1,Moderate,12.8,0,0,68,-4
Volkswagen,Golf,e-Golf,85,30.04.2017,85,12.2,Electricity,Winter tires,1,0,1,Moderate,14.3,0,0,65,-2.5
Volkswagen,Golf,e-Golf,85,29.04.2017,37,3.5,Electricity,Winter tires,1,0,1,Moderate,9.5,0,0,40,-7.3
Volkswagen,Golf,e-Golf,85,29.04.2017,20,4.4,Electricity,Winter tires,1,1,1,Moderate,21.8,0,0,58,5
Volkswagen,Golf,e-Golf,85,28.04.2017,20,1.6,Electricity,Winter tires,1,1,1,Moderate,8.1,0,0,52,-8.7
Volkswagen,Golf,e-Golf,85,28.04.2017,20,3.4,Electricity,Winter tires,1,1,1,Moderate,17.2,0,0,52,0.4
Volkswagen,Golf,e-Golf,85,27.04.2017,20,1.7,Electricity,Winter tires,1,1,1,Moderate,8.3,0,0,53,-8.5
Volkswagen,Golf,e-Golf,85,27.04.2017,20,3.7,Electricity,Winter tires,1,1,1,Moderate,18.3,0,0,40,1.5
Volkswagen,Golf,e-Golf,85,26.04.2017,22,3.8,Electricity,Winter tires,1,0,1,Moderate,17.4,0,0,44,0.6
Volkswagen,Golf,e-Golf,85,26.04.2017,20,1.8,Electricity,Winter tires,1,1,1,Moderate,9.2,0,0,51,-7.6
Volkswagen,Golf,e-Golf,85,25.04.2017,2,0.3,Electricity,Winter tires,1,0,0,Moderate,16.6,0,0,19,-0.2
Volkswagen,Golf,e-Golf,85,25.04.2017,21,1.8,Electricity,Winter tires,1,0,1,Moderate,8.5,0,0,52,-8.3
Volkswagen,Golf,e-Golf,85,25.04.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.7,0,0,47,0.9
Volkswagen,Golf,e-Golf,85,24.04.2017,36,3.3,Electricity,Winter tires,1,0,1,Moderate,9.1,0,0,41,-7.7
Volkswagen,Golf,e-Golf,85,24.04.2017,20,3.7,Electricity,Winter tires,1,1,1,Moderate,18.3,0,0,48,1.5
Volkswagen,Golf,e-Golf,85,22.04.2017,7,0.9,Electricity,Winter tires,1,0,0,Moderate,12.5,0,0,30,-4.3
Volkswagen,Golf,e-Golf,85,21.04.2017,20,3.4,Electricity,Winter tires,1,1,1,Moderate,17,0,0,54,0.2
Volkswagen,Golf,e-Golf,85,21.04.2017,20,1.7,Electricity,Winter tires,1,1,1,Moderate,8.3,0,0,50,-8.5
Volkswagen,Golf,e-Golf,85,20.04.2017,20,1.7,Electricity,Winter tires,1,1,1,Moderate,8.3,0,0,50,-8.5
Volkswagen,Golf,e-Golf,85,20.04.2017,20,3.7,Electricity,Winter tires,1,1,1,Moderate,18.5,0,0,49,1.7
Volkswagen,Golf,e-Golf,85,19.04.2017,20,1.7,Electricity,Winter tires,1,1,1,Moderate,8.5,0,0,53,-8.3
Volkswagen,Golf,e-Golf,85,19.04.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.5,0,0,53,0.7
Volkswagen,Golf,e-Golf,85,18.04.2017,2,0.3,Electricity,Winter tires,1,0,0,Moderate,15.8,0,0,26,-1
Volkswagen,Golf,e-Golf,85,18.04.2017,21,1.9,Electricity,Winter tires,1,0,1,Moderate,9,0,0,54,-7.8
Volkswagen,Golf,e-Golf,85,18.04.2017,20,3.6,Electricity,Winter tires,1,1,1,Moderate,17.8,0,0,51,1
Volkswagen,Golf,e-Golf,85,17.04.2017,3,0.4,Electricity,Winter tires,1,0,0,Moderate,14.6,0,0,26,-2.2
Volkswagen,Golf,e-Golf,85,17.04.2017,3,0.4,Electricity,Winter tires,1,0,0,Moderate,11.9,0,0,28,-4.9
Volkswagen,Golf,e-Golf,85,16.04.2017,172,23.9,Electricity,Winter tires,0,1,0,Moderate,13.9,0,0,72,-2.9
Volkswagen,Golf,e-Golf,85,13.04.2017,191,23.7,Electricity,Winter tires,0,1,0,Moderate,12.4,0,0,65,-4.4
Volkswagen,Golf,e-Golf,85,13.04.2017,20,3.4,Electricity,Winter tires,1,1,1,Moderate,16.9,0,0,48,0.1
Volkswagen,Golf,e-Golf,85,12.04.2017,20,1.5,Electricity,Winter tires,1,1,1,Moderate,7.6,0,0,49,-9.2
Volkswagen,Golf,e-Golf,85,12.04.2017,20,3.6,Electricity,Winter tires,1,1,1,Moderate,17.8,0,0,52,1
Volkswagen,Golf,e-Golf,85,11.04.2017,2,0.3,Electricity,Winter tires,1,0,0,Moderate,14.8,0,0,27,-2
Volkswagen,Golf,e-Golf,85,11.04.2017,21,1.6,Electricity,Winter tires,1,0,1,Moderate,7.8,0,0,52,-9
Volkswagen,Golf,e-Golf,85,11.04.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.5,0,0,56,0.7
Volkswagen,Golf,e-Golf,85,10.04.2017,20,1.8,Electricity,Winter tires,1,1,1,Moderate,8.8,0,0,52,-8
Volkswagen,Golf,e-Golf,85,10.04.2017,20,3.4,Electricity,Winter tires,1,1,1,Moderate,17.2,0,0,51,0.4
Volkswagen,Golf,e-Golf,85,09.04.2017,248,31.7,Electricity,Winter tires,0,1,0,Moderate,12.8,0,0,67,-4
Volkswagen,Golf,e-Golf,85,08.04.2017,151,19.3,Electricity,Winter tires,0,1,0,Moderate,12.8,0,0,69,-4
Volkswagen,Golf,e-Golf,85,08.04.2017,268,33.2,Electricity,Winter tires,0,1,0,Moderate,12.4,0,0,74,-4.4
Volkswagen,Golf,e-Golf,85,07.04.2017,33,3,Electricity,Winter tires,1,0,1,Moderate,9,0,0,41,-7.8
Volkswagen,Golf,e-Golf,85,07.04.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.4,0,0,45,0.6
Volkswagen,Golf,e-Golf,85,06.04.2017,20,1.8,Electricity,Winter tires,1,1,1,Moderate,8.9,0,0,41,-7.9
Volkswagen,Golf,e-Golf,85,06.04.2017,20,3.6,Electricity,Winter tires,1,1,1,Moderate,17.8,0,0,49,1
Volkswagen,Golf,e-Golf,85,05.04.2017,38,3.9,Electricity,Winter tires,1,0,1,Moderate,10.3,0,0,37,-6.5
Volkswagen,Golf,e-Golf,85,05.04.2017,20,3.4,Electricity,Winter tires,1,1,1,Moderate,17.1,0,0,48,0.3
Volkswagen,Golf,e-Golf,85,04.04.2017,21,1.8,Electricity,Winter tires,1,0,1,Moderate,8.6,0,0,49,-8.2
Volkswagen,Golf,e-Golf,85,04.04.2017,2,0.3,Electricity,Winter tires,1,0,0,Moderate,14.3,0,0,25,-2.5
Volkswagen,Golf,e-Golf,85,04.04.2017,20,3.6,Electricity,Winter tires,1,1,1,Moderate,18,0,0,42,1.2
Volkswagen,Golf,e-Golf,85,03.04.2017,20,1.6,Electricity,Winter tires,1,1,1,Moderate,8.2,0,0,50,-8.6
Volkswagen,Golf,e-Golf,85,03.04.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.5,0,0,43,0.7
Volkswagen,Golf,e-Golf,85,02.04.2017,13,1.5,Electricity,Winter tires,1,0,0,Moderate,11.8,0,0,20,-5
Volkswagen,Golf,e-Golf,85,02.04.2017,5,0.3,Electricity,Winter tires,1,0,0,Moderate,5.2,0,0,36,-11.6
Volkswagen,Golf,e-Golf,85,02.04.2017,5,0.9,Electricity,Winter tires,1,0,0,Moderate,17.7,0,0,27,0.9
Volkswagen,Golf,e-Golf,85,31.03.2017,20,1.4,Electricity,Winter tires,1,1,1,Moderate,7.2,0,0,36,-9.6
Volkswagen,Golf,e-Golf,85,31.03.2017,20,3.3,Electricity,Winter tires,1,1,1,Moderate,16.7,0,0,46,-0.1
Volkswagen,Golf,e-Golf,85,30.03.2017,20,3.4,Electricity,Winter tires,1,1,1,Moderate,16.9,0,0,45,0.1
Volkswagen,Golf,e-Golf,85,30.03.2017,20,1.4,Electricity,Winter tires,1,1,1,Moderate,7.2,0,0,47,-9.6
Volkswagen,Golf,e-Golf,85,29.03.2017,20,1.6,Electricity,Winter tires,1,1,1,Moderate,7.8,0,0,50,-9
Volkswagen,Golf,e-Golf,85,29.03.2017,20,3.6,Electricity,Winter tires,1,1,1,Moderate,18.1,0,0,43,1.3
Volkswagen,Golf,e-Golf,85,28.03.2017,15,1.7,Electricity,Winter tires,1,0,0,Moderate,11.2,0,0,40,-5.6
Volkswagen,Golf,e-Golf,85,28.03.2017,21,1.7,Electricity,Winter tires,1,0,1,Moderate,8.2,0,0,39,-8.6
Volkswagen,Golf,e-Golf,85,28.03.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.3,0,0,43,0.5
Volkswagen,Golf,e-Golf,85,27.03.2017,20,1.5,Electricity,Winter tires,1,1,1,Moderate,7.5,0,0,52,-9.3
Volkswagen,Golf,e-Golf,85,27.03.2017,20,3.6,Electricity,Winter tires,1,1,1,Moderate,18.2,0,0,48,1.4
Volkswagen,Golf,e-Golf,85,26.03.2017,154,20.8,Electricity,Winter tires,0,1,0,Moderate,13.5,0,0,37,-3.3
Volkswagen,Golf,e-Golf,85,26.03.2017,113,15.6,Electricity,Winter tires,1,0,1,Moderate,13.8,0,0,65,-3
Volkswagen,Golf,e-Golf,85,25.03.2017,49,6,Electricity,Winter tires,1,0,1,Moderate,12.3,0,0,50,-4.5
Volkswagen,Golf,e-Golf,85,25.03.2017,43,5.2,Electricity,Winter tires,1,0,1,Moderate,12.2,0,0,57,-4.6
Volkswagen,Golf,e-Golf,85,24.03.2017,36,3.5,Electricity,Winter tires,1,0,1,Moderate,9.8,0,0,42,-7
Volkswagen,Golf,e-Golf,85,24.03.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.3,0,0,52,0.5
Volkswagen,Golf,e-Golf,85,23.03.2017,20,3.4,Electricity,Winter tires,1,1,1,Moderate,16.9,0,0,46,0.1
Volkswagen,Golf,e-Golf,85,23.03.2017,20,1.8,Electricity,Winter tires,1,1,1,Moderate,8.9,0,0,47,-7.9
Volkswagen,Golf,e-Golf,85,22.03.2017,39,3.7,Electricity,Winter tires,1,0,1,Moderate,9.5,0,0,40,-7.3
Volkswagen,Golf,e-Golf,85,22.03.2017,20,3.7,Electricity,Winter tires,1,1,1,Moderate,18.4,0,0,44,1.6
Volkswagen,Golf,e-Golf,85,21.03.2017,3,0.5,Electricity,Winter tires,1,0,0,Moderate,15.5,0,0,15,-1.3
Volkswagen,Golf,e-Golf,85,21.03.2017,21,1.9,Electricity,Winter tires,1,0,1,Moderate,9,0,0,52,-7.8
Volkswagen,Golf,e-Golf,85,21.03.2017,20,3.3,Electricity,Winter tires,1,1,1,Moderate,16.7,0,0,47,-0.1
Volkswagen,Golf,e-Golf,85,20.03.2017,20,3.6,Electricity,Winter tires,1,1,1,Moderate,17.9,0,0,50,1.1
Volkswagen,Golf,e-Golf,85,20.03.2017,20,1.7,Electricity,Winter tires,1,1,1,Moderate,8.6,0,0,53,-8.2
Volkswagen,Golf,e-Golf,85,19.03.2017,7,0.9,Electricity,Winter tires,1,0,0,Moderate,13.2,0,0,22,-3.6
Volkswagen,Golf,e-Golf,85,19.03.2017,5,0.7,Electricity,Winter tires,1,0,0,Moderate,13.4,0,0,21,-3.4
Volkswagen,Golf,e-Golf,85,18.03.2017,96,13.4,Electricity,Winter tires,1,0,1,Moderate,14,0,0,59,-2.8
Volkswagen,Golf,e-Golf,85,18.03.2017,106,14.9,Electricity,Winter tires,1,0,1,Moderate,14.1,0,0,59,-2.7
Volkswagen,Golf,e-Golf,85,17.03.2017,20,2,Electricity,Winter tires,1,1,1,Moderate,9.9,0,0,45,-6.9
Volkswagen,Golf,e-Golf,85,17.03.2017,20,3.7,Electricity,Winter tires,1,1,1,Moderate,18.4,0,0,49,1.6
Volkswagen,Golf,e-Golf,85,16.03.2017,20,1.5,Electricity,Winter tires,1,1,1,Moderate,7.6,0,0,42,-9.2
Volkswagen,Golf,e-Golf,85,16.03.2017,20,3.6,Electricity,Winter tires,1,1,1,Moderate,18.2,0,0,48,1.4
Volkswagen,Golf,e-Golf,85,15.03.2017,37,3.6,Electricity,Winter tires,1,0,1,Moderate,9.8,0,0,42,-7
Volkswagen,Golf,e-Golf,85,15.03.2017,20,3.5,Electricity,Winter tires,1,1,1,Moderate,17.5,0,0,49,0.7
Volkswagen,Golf,e-Golf,85,15.03.2017,2,0.3,Electricity,Winter tires,1,0,0,Moderate,14.7,0,0,25,-2.1
Volkswagen,Golf,e-Golf,85,14.03.2017,21,1.7,Electricity,Winter tires,1,0,1,Moderate,8.2,0,0,50,-8.6
Volkswagen,Golf,e-Golf,85,14.03.2017,20,3.6,Electricity,Winter tires,1,1,1,Moderate,17.9,0,0,48,1.1
Volkswagen,Golf,e-Golf,85,13.03.2017,20,1.7,Electricity,Winter tires,1,1,1,Moderate,8.5,0,0,48,-8.3
Volkswagen,Golf,e-Golf,85,13.03.2017,20,3.6,Electricity,Winter tires,1,1,1,Moderate,17.9,0,0,53,1.1
Volkswagen,Golf,e-Golf,85,12.03.2017,285,35.6,Electricity,Winter tires,0,1,0,Moderate,12.5,0,0,61,-4.3
Volkswagen,Golf,e-Golf,85,11.03.2017,66,8.1,Electricity,Winter tires,1,0,1,Moderate,12.2,0,0,42,-4.6
Volkswagen,Golf,e-Golf,85,10.03.2017,25,3.1,Electricity,Winter tires,1,0,1,Moderate,12.4,0,0,27,-4.4
Volkswagen,Golf,e-Golf,85,10.03.2017,20,1.7,Electricity,Winter tires,1,1,1,Moderate,8.7,0,0,27,-8.1
Volkswagen,Golf,e-Golf,85,09.03.2017,20,1.82,Electricity,Winter tires,1,1,1,Moderate,9.1,0,0,42,-7.7
Volkswagen,Golf,e-Golf,85,09.03.2017,20,3.8,Electricity,Winter tires,1,1,1,Moderate,19,0,0,37,2.2
Volkswagen,Golf,e-Golf,85,08.03.2017,20,2.2,Electricity,Winter tires,1,1,1,Moderate,11,0,0,46,-5.8
Volkswagen,Golf,e-Golf,85,08.03.2017,20,3.86,Electricity,Winter tires,1,1,1,Moderate,19.3,0,0,52,2.5
Volkswagen,Golf,e-Golf,85,07.03.2017,15,1.98,Electricity,Winter tires,1,0,0,Moderate,13.2,0,0,39,-3.6
Volkswagen,Golf,e-Golf,85,07.03.2017,21,2.06,Electricity,Winter tires,1,0,1,Moderate,9.8,0,0,45,-7
Volkswagen,Golf,e-Golf,85,07.03.2017,20,3.72,Electricity,Winter tires,1,1,1,Moderate,18.6,0,0,51,1.8
Volkswagen,Golf,e-Golf,85,06.03.2017,20,1.66,Electricity,Winter tires,1,1,1,Moderate,8.3,0,0,42,-8.5
Volkswagen,Golf,e-Golf,85,06.03.2017,20,3.64,Electricity,Winter tires,1,1,1,Moderate,18.2,0,0,50,1.4
Volkswagen,Golf,e-Golf,85,05.03.2017,174,26.27,Electricity,Winter tires,0,1,0,Moderate,15.1,0,0,71,-1.7
Volkswagen,Golf,e-Golf,85,04.03.2017,295,39.53,Electricity,Winter tires,0,1,0,Moderate,13.4,0,0,71,-3.4
Volkswagen,Golf,e-Golf,85,03.03.2017,20,1.68,Electricity,Winter tires,1,1,1,Moderate,8.4,0,0,50,-8.4
Volkswagen,Golf,e-Golf,85,03.03.2017,20,3.96,Electricity,Winter tires,1,1,1,Moderate,19.8,0,0,42,3
Volkswagen,Golf,e-Golf,85,02.03.2017,20,1.58,Electricity,Winter tires,1,1,1,Moderate,7.9,0,0,50,-8.9
Volkswagen,Golf,e-Golf,85,02.03.2017,20,3.94,Electricity,Winter tires,1,1,1,Moderate,19.7,0,0,39,2.9
Volkswagen,Golf,e-Golf,85,01.03.2017,20,1.88,Electricity,Winter tires,1,1,1,Moderate,9.4,0,0,48,-7.4
Volkswagen,Golf,e-Golf,85,01.03.2017,20,3.9,Electricity,Winter tires,1,1,1,Moderate,19.5,0,0,45,2.7
Volkswagen,Golf,e-Golf,85,28.02.2017,21,2.48,Electricity,Winter tires,1,0,1,Moderate,11.8,0,0,43,-5
Volkswagen,Golf,e-Golf,85,28.02.2017,2,0.42,Electricity,Winter tires,1,0,0,Normal,21,1,0,24,4.2
Volkswagen,Golf,e-Golf,85,28.02.2017,20,3.92,Electricity,Winter tires,1,1,1,Moderate,19.6,0,0,40,2.8
Volkswagen,Golf,e-Golf,85,27.02.2017,20,1.86,Electricity,Winter tires,1,1,1,Moderate,9.3,0,0,48,-7.5
Volkswagen,Golf,e-Golf,85,27.02.2017,20,3.68,Electricity,Winter tires,1,1,1,Moderate,18.4,0,0,54,1.6
Volkswagen,Golf,e-Golf,85,26.02.2017,3,0.44,Electricity,Winter tires,1,0,0,Moderate,14.7,0,0,26,-2.1
Volkswagen,Golf,e-Golf,85,26.02.2017,3,0.29,Electricity,Winter tires,1,0,0,Moderate,9.8,0,0,29,-7
